x,y,angle,distance
-19.287,-17.7943,0.6514,278.6
-19.2075,-17.7337,0.6527,278.7
-19.128,-17.673,0.654,278.8
-19.0487,-17.6121,0.6553,278.9
-18.9694,-17.5512,0.6566,279.0
-18.8902,-17.4901,0.6579,279.1
-18.811,-17.429,0.6592,279.2
-18.732,-17.3677,0.6604,279.3
-18.653,-17.3064,0.6617,279.4
-18.5741,-17.2449,0.6629,279.5
-18.4953,-17.1834,0.6642,279.6
-18.4166,-17.1218,0.6654,279.7
-18.3379,-17.06,0.6666,279.8
-18.2593,-16.9982,0.6678,279.9
-18.1808,-16.9363,0.669,280.0
-18.1023,-16.8743,0.6701,280.1
-18.0239,-16.8121,0.6713,280.2
-17.9456,-16.7499,0.6725,280.3
-17.8674,-16.6877,0.6736,280.4
-17.7893,-16.6253,0.6748,280.5
-17.7112,-16.5628,0.6759,280.6
-17.6332,-16.5002,0.677,280.7
-17.5552,-16.4376,0.6782,280.8
-17.4773,-16.3749,0.6793,280.9
-17.3995,-16.312,0.6803,281.0
-17.3218,-16.2491,0.6814,281.1
-17.2441,-16.1861,0.6825,281.2
-17.1665,-16.1231,0.6836,281.3
-17.089,-16.0599,0.6847,281.4
-17.0115,-15.9967,0.6857,281.5
-16.9341,-15.9333,0.6867,281.6
-16.8568,-15.8699,0.6878,281.7
-16.7795,-15.8065,0.6888,281.8
-16.7023,-15.7429,0.6898,281.9
-16.6252,-15.6793,0.6908,282.0
-16.5481,-15.6155,0.6918,282.1
-16.4711,-15.5518,0.6928,282.2
-16.3942,-15.4879,0.6938,282.3
-16.3173,-15.4239,0.6948,282.4
-16.2405,-15.3599,0.6957,282.5
-16.1637,-15.2958,0.6967,282.6
-16.087,-15.2316,0.6977,282.7
-16.0104,-15.1674,0.6986,282.8
-15.9338,-15.1031,0.6996,282.9
-15.8573,-15.0387,0.7005,283.0
-15.7809,-14.9742,0.7014,283.1
-15.7045,-14.9097,0.7023,283.2
-15.6281,-14.8451,0.7032,283.3
-15.5519,-14.7804,0.7041,283.4
-15.4756,-14.7157,0.705,283.5
-15.3995,-14.6509,0.7059,283.6
-15.3234,-14.586,0.7068,283.7
-15.2473,-14.5211,0.7077,283.8
-15.1713,-14.4561,0.7085,283.9
-15.0954,-14.391,0.7094,284.0
-15.0195,-14.3259,0.7102,284.1
-14.9437,-14.2607,0.7111,284.2
-14.8679,-14.1954,0.7119,284.3
-14.7922,-14.1301,0.7128,284.4
-14.7166,-14.0647,0.7136,284.5
-14.641,-13.9992,0.7144,284.6
-14.5654,-13.9337,0.7152,284.7
-14.4899,-13.8681,0.716,284.8
-14.4145,-13.8025,0.7168,284.9
-14.3391,-13.7368,0.7176,285.0
-14.2638,-13.671,0.7184,285.1
-14.1885,-13.6052,0.7192,285.2
-14.1132,-13.5393,0.7199,285.3
-14.0381,-13.4734,0.7207,285.4
-13.9629,-13.4074,0.7215,285.5
-13.8878,-13.3414,0.7222,285.6
-13.8128,-13.2753,0.723,285.7
-13.7378,-13.2091,0.7237,285.8
-13.6629,-13.1429,0.7244,285.9
-13.588,-13.0766,0.7252,286.0
-13.5132,-13.0103,0.7259,286.1
-13.4384,-12.9439,0.7266,286.2
-13.3636,-12.8775,0.7273,286.3
-13.2889,-12.811,0.728,286.4
-13.2143,-12.7444,0.7287,286.5
-13.1397,-12.6779,0.7294,286.6
-13.0651,-12.6112,0.7301,286.7
-12.9906,-12.5445,0.7308,286.8
-12.9162,-12.4778,0.7315,286.9
-12.8417,-12.411,0.7321,287.0
-12.7674,-12.3441,0.7328,287.1
-12.693,-12.2772,0.7335,287.2
-12.6188,-12.2103,0.7342,287.3
-12.5445,-12.1433,0.7348,287.4
-12.4703,-12.0762,0.7354,287.5
-12.3962,-12.0091,0.7361,287.6
-12.322,-11.942,0.7367,287.7
-12.248,-11.8748,0.7373,287.8
-12.174,-11.8076,0.7379,287.9
-12.1,-11.7403,0.7386,288.0
-12.026,-11.673,0.7392,288.1
-11.9521,-11.6056,0.7398,288.2
-11.8783,-11.5382,0.7404,288.3
-11.8044,-11.4707,0.741,288.4
-11.7307,-11.4032,0.7416,288.5
-11.6569,-11.3357,0.7422,288.6
-11.5832,-11.2681,0.7428,288.7
-11.5096,-11.2005,0.7433,288.8
-11.4359,-11.1328,0.7439,288.9
-11.3624,-11.0651,0.7445,289.0
-11.2888,-10.9973,0.745,289.1
-11.2153,-10.9295,0.7456,289.2
-11.1418,-10.8617,0.7461,289.3
-11.0684,-10.7938,0.7467,289.4
-10.995,-10.7259,0.7472,289.5
-10.9217,-10.6579,0.7478,289.6
-10.8483,-10.5899,0.7483,289.7
-10.7751,-10.5219,0.7488,289.8
-10.7018,-10.4538,0.7494,289.9
-10.6286,-10.3857,0.7499,290.0
-10.5554,-10.3175,0.7504,290.1
-10.4823,-10.2493,0.7509,290.2
-10.4092,-10.1811,0.7514,290.3
-10.3361,-10.1128,0.7519,290.4
-10.2631,-10.0445,0.7524,290.5
-10.1901,-9.9762,0.7529,290.6
-10.1171,-9.9078,0.7534,290.7
-10.0442,-9.8394,0.7539,290.8
-9.9712,-9.771,0.7544,290.9
-9.8984,-9.7025,0.7548,291.0
-9.8255,-9.634,0.7553,291.1
-9.7527,-9.5654,0.7558,291.2
-9.68,-9.4968,0.7562,291.3
-9.6072,-9.4282,0.7567,291.4
-9.5345,-9.3595,0.7571,291.5
-9.4618,-9.2909,0.7576,291.6
-9.3892,-9.2221,0.758,291.7
-9.3166,-9.1534,0.7585,291.8
-9.244,-9.0846,0.7589,291.9
-9.1714,-9.0158,0.7593,292.0
-9.0989,-8.947,0.7598,292.1
-9.0264,-8.8781,0.7602,292.2
-8.9539,-8.8092,0.7606,292.3
-8.8815,-8.7402,0.761,292.4
-8.8091,-8.6713,0.7615,292.5
-8.7367,-8.6023,0.7619,292.6
-8.6643,-8.5332,0.7623,292.7
-8.592,-8.4642,0.7627,292.8
-8.5197,-8.3951,0.7631,292.9
-8.4474,-8.326,0.7634,293.0
-8.3752,-8.2568,0.7638,293.1
-8.303,-8.1877,0.7642,293.2
-8.2308,-8.1185,0.7646,293.3
-8.1586,-8.0493,0.765,293.4
-8.0865,-7.98,0.7653,293.5
-8.0143,-7.9107,0.7657,293.6
-7.9423,-7.8414,0.7661,293.7
-7.8702,-7.7721,0.7664,293.8
-7.7982,-7.7027,0.7668,293.9
-7.7261,-7.6333,0.7672,294.0
-7.6542,-7.5639,0.7675,294.1
-7.5822,-7.4945,0.7678,294.2
-7.5103,-7.425,0.7682,294.3
-7.4383,-7.3556,0.7685,294.4
-7.3664,-7.2861,0.7689,294.5
-7.2946,-7.2165,0.7692,294.6
-7.2227,-7.147,0.7695,294.7
-7.1509,-7.0774,0.7698,294.8
-7.0791,-7.0078,0.7702,294.9
-7.0073,-6.9382,0.7705,295.0
-6.9356,-6.8685,0.7708,295.1
-6.8638,-6.7988,0.7711,295.2
-6.7921,-6.7291,0.7714,295.3
-6.7204,-6.6594,0.7717,295.4
-6.6487,-6.5897,0.772,295.5
-6.5771,-6.5199,0.7723,295.6
-6.5055,-6.4502,0.7726,295.7
-6.4339,-6.3804,0.7729,295.8
-6.3623,-6.3105,0.7732,295.9
-6.2907,-6.2407,0.7734,296.0
-6.2191,-6.1708,0.7737,296.1
-6.1476,-6.101,0.774,296.2
-6.0761,-6.0311,0.7743,296.3
-6.0046,-5.9611,0.7745,296.4
-5.9331,-5.8912,0.7748,296.5
-5.8617,-5.8212,0.7751,296.6
-5.7902,-5.7513,0.7753,296.7
-5.7188,-5.6813,0.7756,296.8
-5.6474,-5.6113,0.7758,296.9
-5.576,-5.5412,0.7761,297.0
-5.5047,-5.4712,0.7763,297.1
-5.4333,-5.4011,0.7765,297.2
-5.362,-5.331,0.7768,297.3
-5.2907,-5.2609,0.777,297.4
-5.2193,-5.1908,0.7772,297.5
-5.1481,-5.1207,0.7775,297.6
-5.0768,-5.0506,0.7777,297.7
-5.0055,-4.9804,0.7779,297.8
-4.9343,-4.9102,0.7781,297.9
-4.8631,-4.84,0.7783,298.0
-4.7919,-4.7698,0.7785,298.1
-4.7207,-4.6996,0.7787,298.2
-4.6495,-4.6293,0.7789,298.3
-4.5783,-4.5591,0.7791,298.4
-4.5072,-4.4888,0.7793,298.5
-4.436,-4.4185,0.7795,298.6
-4.3649,-4.3483,0.7797,298.7
-4.2938,-4.2779,0.7799,298.8
-4.2227,-4.2076,0.7801,298.9
-4.1516,-4.1373,0.7803,299.0
-4.0806,-4.0669,0.7805,299.1
-4.0095,-3.9966,0.7806,299.2
-3.9384,-3.9262,0.7808,299.3
-3.8674,-3.8558,0.781,299.4
-3.7964,-3.7854,0.7811,299.5
-3.7254,-3.715,0.7813,299.6
-3.6544,-3.6446,0.7814,299.7
-3.5834,-3.5742,0.7816,299.8
-3.5124,-3.5037,0.7818,299.9
-3.4414,-3.4333,0.7819,300.0
-3.3705,-3.3628,0.782,300.1
-3.2995,-3.2923,0.7822,300.2
-3.2286,-3.2219,0.7823,300.3
-3.1577,-3.1514,0.7825,300.4
-3.0867,-3.0809,0.7826,300.5
-3.0158,-3.0103,0.7827,300.6
-2.9449,-2.9398,0.7828,300.7
-2.874,-2.8693,0.783,300.8
-2.8032,-2.7988,0.7831,300.9
-2.7323,-2.7282,0.7832,301.0
-2.6614,-2.6577,0.7833,301.1
-2.5906,-2.5871,0.7834,301.2
-2.5197,-2.5165,0.7835,301.3
-2.4489,-2.4459,0.7836,301.4
-2.378,-2.3754,0.7837,301.5
-2.3072,-2.3048,0.7838,301.6
-2.2364,-2.2342,0.7839,301.7
-2.1656,-2.1636,0.784,301.8
-2.0948,-2.0929,0.7841,301.9
-2.024,-2.0223,0.7842,302.0
-1.9532,-1.9517,0.7843,302.1
-1.8824,-1.8811,0.7844,302.2
-1.8116,-1.8104,0.7845,302.3
-1.7408,-1.7398,0.7845,302.4
-1.6701,-1.6691,0.7846,302.5
-1.5993,-1.5985,0.7847,302.6
-1.5285,-1.5278,0.7847,302.7
-1.4578,-1.4572,0.7848,302.8
-1.387,-1.3865,0.7848,302.9
-1.3163,-1.3158,0.7849,303.0
-1.2455,-1.2451,0.785,303.1
-1.1748,-1.1745,0.785,303.2
-1.104,-1.1038,0.7851,303.3
-1.0333,-1.0331,0.7851,303.4
-0.9626,-0.9624,0.7851,303.5
-0.8918,-0.8917,0.7852,303.6
-0.8211,-0.821,0.7852,303.7
-0.7504,-0.7503,0.7852,303.8
-0.6797,-0.6796,0.7853,303.9
-0.609,-0.6089,0.7853,304.0
-0.5382,-0.5382,0.7853,304.1
-0.4675,-0.4675,0.7853,304.2
-0.3968,-0.3968,0.7854,304.3
-0.3261,-0.3261,0.7854,304.4
-0.2554,-0.2554,0.7854,304.5
-0.1847,-0.1847,0.7854,304.6
-0.114,-0.114,0.7854,304.7
-0.0432,-0.0432,0.7854,304.8
